ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
2.080292,1.794559,2.584881,3.014168,2.125697,0.9800754,0.5343357,0.9166733
3.844446,1.650251,2.21213,2.574511,3.927933,1.506182,0.5681072,1.0
1.583544,1.419878,1.956879,2.329235,4.91943,2.186379,0.7146163,0.2202292
4.864738,1.757593,2.490553,2.934174,2.254457,1.041329,0.9160346,1.0
1.042843,0.5338402,0.8710499,1.071608,4.903991,2.311796,0.815089,0.3690693
2.098125,1.462641,2.037956,2.48151,3.581021,1.459603,0.1909889,0.746224
3.345654,1.787809,2.489162,3.029123,3.088985,1.383306,0.2299109,0.4242287
1.863768,1.404116,1.913834,2.28153,5.600158,2.37247,0.7551975,1.0
1.141483,0.4558334,0.7649918,0.9966469,4.494645,2.194148,0.2800752,0.0
1.485077,0.4822731,0.703167,0.8503208,16.94279,6.597528,0.7863275,0.04073783
1.066206,1.155075,1.859955,2.054472,2.907197,1.237368,0.6729143,0.1265868
3.24287,1.680246,2.651123,3.052505,2.295287,1.164241,0.534707,0.7896566
1.842842,1.800703,2.596411,3.054817,2.81443,1.300391,0.7931565,0.7845308
2.693554,1.607344,2.392269,2.518192,3.086318,1.389148,0.5095264,0.6353071
3.288479,1.779297,2.628017,3.112226,6.298175,1.449404,0.7491127,1.0
1.929296,0.8384647,1.236996,1.554942,4.776137,1.916957,0.6897026,1.0
2.563723,1.763718,2.41255,2.812195,7.600237,2.814322,0.8759315,1.0
0.9710445,0.4955521,0.8611431,0.9836178,3.312045,1.639903,0.8533928,0.0
2.947048,2.383884,3.254164,3.707727,3.97603,1.621457,0.968033,1.0
1.5931,1.601038,2.436371,2.911663,7.035905,2.017658,0.7580814,1.0
1.381811,0.7898006,1.213072,1.551189,5.403909,2.425177,0.3944968,0.7004637
1.383884,1.518511,2.421934,2.926788,4.21148,1.671372,0.7832327,1.0
0.9504242,0.2787933,0.4871445,0.5813694,4.094223,1.896282,0.5551857,0.4114951
1.603813,1.89613,2.78614,3.000751,5.01201,2.336162,0.591993,1.0
1.244257,1.486795,2.440119,2.988268,4.581587,1.855651,0.7841833,1.0
1.108379,0.8847694,1.279953,1.624258,7.131506,3.518052,0.8694806,0.1833113
2.094715,1.688263,2.406256,2.947876,3.747469,1.746186,0.6237675,0.6839991
1.59128,1.736214,2.58461,2.98996,3.292392,1.487499,0.7501898,0.487438
1.56263,1.105642,1.522152,1.900682,5.319096,2.003373,0.6187546,1.0
1.789415,0.8374672,1.250057,1.580626,9.355102,3.471641,0.7835015,1.0
2.052933,1.42214,1.950991,2.30784,4.720899,2.091904,0.2644097,0.5327661
1.198406,0.4908199,0.7817898,0.9769764,6.591588,3.220678,0.6475821,0.0
2.202948,1.850971,2.433924,2.882759,3.648046,1.497532,0.7353882,1.0
1.691736,1.742638,2.095528,2.309687,1.817598,0.8553776,0.9831431,1.0
3.764599,1.62665,2.285259,2.75522,3.248953,1.457066,0.6659216,1.0
2.075953,0.9282274,1.287987,1.726563,8.542881,3.293494,0.6753769,1.0
1.264183,4.596178,5.316397,4.912018,28.79548,7.983562,0.859758,0.5394079
1.717316,0.9016342,1.329056,1.670961,2.940275,1.39613,0.3477898,0.6461992
1.895235,0.9618778,1.399794,1.746693,5.086868,2.075712,0.2783391,0.8562953
1.237743,0.5944157,0.9674892,1.161747,3.641535,1.621657,0.6965522,0.6030244
1.930708,1.48288,2.327967,2.666344,2.679938,1.542393,0.5705044,0.08163534
1.336384,1.184681,2.260902,2.925585,3.0767,1.609416,0.6369789,0.8430926
1.343809,0.7018776,1.097431,1.448019,5.470955,2.392578,0.367709,0.8037755
1.938448,0.8388138,1.220304,1.548435,3.24665,1.439873,0.731389,1.0
1.221458,0.7399597,1.149818,1.416624,4.298294,2.000475,0.4680649,0.8917317
1.462223,1.693087,2.572264,3.175526,2.826139,1.229001,0.4500627,0.7905449
-0.007472992,1.895105,3.063728,3.542091,4.176182,1.627475,0.7602516,1.0
0.9947147,0.3529854,0.5980148,0.7717876,4.701681,2.28536,0.8317366,0.08434985
1.883583,0.8389626,1.232831,1.542527,5.659686,2.414436,0.6590723,1.0
1.542805,0.657093,0.9651546,1.200806,2.80602,1.280879,0.3639084,0.8566337
1.148251,0.4983788,0.7989559,0.9508266,6.806688,3.193882,0.6998775,0.0
0.9569588,0.8406067,1.257511,1.524555,4.628886,2.285217,0.5722373,0.133074
0.9887676,0.3486881,0.6363792,0.6962624,3.439281,1.771797,0.9621037,0.05270594
1.559736,0.7656002,1.17856,1.466974,4.766962,2.009194,0.7274332,0.8168418
1.559826,1.718798,2.372725,2.767727,3.078225,1.399344,0.496105,1.0
1.7827,1.656858,2.264894,2.693718,3.770833,1.644193,0.5609795,1.0
4.660673,1.787136,2.441135,2.75769,2.444224,1.088027,0.4474389,0.8269187
2.379425,1.721701,2.369043,2.718,4.039449,1.68167,0.9997132,1.0
1.694555,0.8671055,1.37705,1.683903,5.156775,2.2786,0.3347564,0.9626654
1.447517,1.566977,2.192047,2.559505,3.737783,1.870073,0.5707115,1.0
1.717527,0.787693,1.162798,1.445568,3.079944,1.369236,0.6151037,0.9545376
1.889988,0.839098,1.225927,1.521955,3.917554,1.660945,0.8263783,1.0
2.368242,1.706848,2.502645,2.963982,2.276686,1.047318,0.6231661,0.7731911
0.4680119,0.7776966,1.457602,1.738676,3.833327,1.947338,0.9334453,0.8155078
1.956287,0.8862076,1.286039,1.595273,5.988573,2.536877,0.707224,1.0
1.553862,0.6158524,0.9722176,1.234459,3.018911,1.51586,0.2224239,0.1410231
1.680046,0.8266439,1.284671,1.620219,8.745003,3.705817,0.4556914,0.7243063
1.830582,0.8997231,1.350874,1.731954,8.437861,3.372488,0.2411497,0.4751571
2.901548,1.880882,2.595797,3.169888,3.607121,1.397702,0.4925123,1.0
4.253336,1.730026,2.532658,3.126432,3.656415,1.535832,0.4692598,1.0
1.635954,0.7937031,1.165602,1.455538,3.387509,1.430799,0.8018949,1.0
4.704954,1.582975,2.459061,2.900459,5.166081,1.781569,0.8490424,1.0
1.942905,0.8794308,1.279948,1.595069,4.775363,1.975006,0.8199036,1.0
1.315748,0.5596428,0.8991394,1.124903,7.841188,3.546951,0.3477676,0.1412943
1.818579,1.627264,2.182135,2.600922,8.546716,3.178221,0.8184282,1.0
1.933348,1.713791,2.454737,2.907652,7.635867,3.079389,0.7711522,1.0
1.145313,0.4398632,0.7439938,0.8666134,5.106226,2.433029,0.9713184,0.03741722
1.124075,0.4139328,0.7195034,0.8860321,5.394829,2.547499,0.5499079,0.05978332
1.307901,0.6297207,0.9490089,1.217453,4.598006,1.80082,0.9514962,0.669621
1.23888,1.275227,2.092197,2.712162,3.28633,1.357904,0.642369,1.0
1.240416,1.732815,2.715328,3.274532,5.013223,2.026909,0.350013,0.4383554
1.077013,0.4996357,0.857069,1.089191,4.486197,2.238169,0.8903382,0.3792622
1.573729,1.119087,1.626255,1.956715,4.861497,1.938408,0.7727215,1.0
1.924955,1.163027,1.77862,2.348367,7.485428,3.278593,0.3341137,0.4749938
2.612392,1.503916,2.041712,2.409687,4.082812,1.664801,0.6860514,1.0
2.197889,1.735373,2.507626,2.856253,3.275741,1.487028,0.9492525,0.9148622
4.20195,1.877903,2.558699,2.936281,3.407003,1.475679,0.8195639,1.0
1.169132,0.6591759,1.010715,1.211651,3.388078,1.555481,0.985972,0.9406725
0.9080734,0.6067123,1.280977,1.724558,3.905449,1.726394,0.4969543,0.7301748
1.952932,1.235195,1.690549,2.053001,7.735988,3.066564,0.8936588,1.0
2.398254,1.760773,2.420815,2.893072,4.151038,2.020178,0.7100138,0.3495802
4.91041,1.976555,2.676991,2.968885,6.197239,2.445545,0.9237912,1.0
2.106756,1.117302,1.579109,1.951065,6.458676,2.715704,0.577175,1.0
1.805767,1.046186,1.501598,1.831646,2.468519,1.147358,0.9193482,0.862807
1.868759,0.9308376,1.339977,1.693402,5.080237,2.167427,0.7290424,1.0
1.829025,1.76503,2.403362,2.783331,4.824234,1.764443,0.7492672,1.0
1.830091,1.667744,2.280853,2.681137,6.862765,2.365273,0.8104032,1.0
1.809376,1.633884,2.314505,2.649179,4.578126,1.970628,0.8261753,1.0
4.161152,1.933235,2.797834,3.345495,4.720651,1.877444,0.6332094,0.8355334
0.4543705,0.09213257,0.3874893,0.3943539,17.40035,0.9431975,0.7928233,1.0
5.739208,1.771654,2.550312,3.007774,7.646396,3.624883,0.694211,1.0
3.673742,1.747568,2.551577,2.912203,2.670922,1.274586,0.8313535,0.993557
2.027494,0.9349194,1.333317,1.673683,2.235432,1.034694,0.2848841,0.9549503
1.942522,1.054579,1.467406,1.843008,4.13088,1.726035,0.254622,0.9886722
1.956619,1.162849,1.636694,1.997108,9.844793,3.734183,0.9020605,1.0
1.925777,1.10976,1.551222,1.906609,4.813227,2.151384,0.8985188,1.0
1.474342,0.5649567,0.8615761,1.073723,7.197771,3.672569,0.9247813,0.0
1.658966,1.708712,2.554731,3.089005,2.487823,1.138729,0.739518,1.0
4.22621,1.257584,2.242983,2.646551,5.021832,1.783957,0.8869733,0.773812
1.876823,0.8911953,1.29829,1.587627,3.731203,1.651477,0.8658618,0.8943865
1.804665,0.9076576,1.305138,1.643872,3.193734,1.418605,0.8707286,1.0
1.892481,0.9361858,1.343472,1.681615,6.334588,2.461042,0.7310083,1.0
0.7180862,0.3699799,0.727829,0.7466526,2.124865,1.102487,0.4757179,0.0
1.841755,0.943634,1.346568,1.699828,5.474565,2.238899,0.85085,1.0
1.75699,0.7453947,1.070172,1.355145,6.703161,2.747577,0.9716982,1.0
1.44655,0.6562004,1.009512,1.269201,10.92657,4.571528,0.2987861,0.2828569
1.090706,0.659832,1.01305,1.257685,4.85176,2.418275,0.8409797,0.0
1.711836,0.9143391,1.274277,1.576088,2.419631,1.107091,0.5129723,1.0
1.466902,1.703615,2.408052,2.819223,4.214736,2.06293,0.5644974,0.7575477
5.572519,1.814543,2.512941,3.073927,4.965087,2.304862,0.7901437,1.0
1.714783,0.9466553,1.402405,1.731241,3.799644,1.65715,0.6354635,0.9385759
1.289829,0.8358402,1.278103,1.617414,3.893076,1.9002,0.7113236,1.0
1.464924,0.707449,1.10501,1.378829,8.740878,3.56422,0.7505061,0.9486528
1.668978,1.733475,2.399466,2.813553,3.060077,1.225005,0.6206509,1.0
2.783667,1.556211,2.335863,2.787298,4.343818,1.849391,0.7371743,1.0
1.136185,0.3959446,0.6100998,0.5860119,11.58138,5.09793,0.6999309,0.2586061
1.437202,1.530252,2.302814,2.629707,3.432289,1.367302,0.717813,0.9612059
0.5280743,1.245983,2.029877,2.565157,10.07468,1.719462,0.6304901,0.5257196
3.078037,1.690481,2.305729,2.718056,4.042285,1.710337,0.9445425,1.0
1.650667,0.7097378,1.097668,1.344904,5.327557,2.420029,0.383496,0.0661358
2.190409,1.554886,2.1931,2.636972,3.630544,1.806402,0.6654477,0.08890922
1.821745,0.9022045,1.329412,1.634413,3.292104,1.498454,0.257088,0.7082665
2.067101,0.9504509,1.381155,1.733063,3.348816,1.411164,0.3872511,0.9456919
2.595594,1.532446,2.065844,2.455648,4.696824,1.971191,0.7742108,1.0
2.105993,1.004626,1.41944,1.757173,7.172458,2.870669,0.7576998,1.0
1.83923,0.9159355,1.288328,1.610592,3.410977,1.45652,0.4376715,0.9844704
1.026009,1.15127,1.331087,1.779657,1.810445,0.8343497,0.863381,1.0
2.016405,0.9485741,1.392481,1.768251,2.849402,1.357002,0.354687,0.9678755
1.781279,0.8675728,1.241077,1.572622,3.08698,1.439227,0.3222623,0.9503006
1.980537,0.9491444,1.370232,1.701891,5.217049,2.192144,0.8613148,1.0
0.5475273,0.5091057,0.6676426,1.060442,2.198917,0.9475173,0.5157844,1.0
2.137856,0.9291191,1.355585,1.688292,1.974413,0.9379333,0.6683475,0.8145707
2.012327,0.9111862,1.301775,1.616524,6.338464,2.642181,0.6145208,1.0
1.782104,0.9604855,1.398825,1.742281,3.923252,1.653074,0.6817343,1.0
2.047314,0.8960018,1.287013,1.638074,6.161442,2.749954,0.699482,0.8180203
2.011772,0.9389477,1.337715,1.69932,2.306862,1.041496,0.4347626,1.0
1.976585,0.912735,1.375257,1.693752,4.221715,1.866493,0.5593691,0.7434565
2.118587,1.610207,2.383423,2.870068,3.148648,1.287614,0.4517426,1.0
2.077197,0.9603987,1.397985,1.750563,7.636888,3.240163,0.5848975,1.0
1.56958,0.7944221,1.171436,1.455677,13.00212,5.414517,0.9128234,1.0
1.748823,0.8962345,1.350086,1.732876,5.971723,2.686845,0.2013469,0.4299933
1.999258,0.952404,1.369947,1.738359,4.217614,1.858132,0.659644,0.885071
1.413763,0.7936249,1.210459,1.529226,8.124817,3.253883,0.6224636,1.0
1.054941,0.2469692,0.4303207,0.5342197,7.112521,2.933329,0.4243585,0.4808438
1.336168,0.6787834,1.02939,1.294653,5.506438,2.889218,0.7116883,0.05597525
2.018738,1.328634,1.80311,2.165001,3.726002,1.649669,0.8397936,1.0
1.813057,0.867115,1.261021,1.585879,5.587953,2.224995,0.4908023,1.0
2.108654,1.248882,1.709234,2.077312,4.516568,1.80737,0.8166687,1.0
2.832218,1.943409,2.534941,2.861435,2.3206,1.390849,0.9997343,0.972285
2.797482,1.013662,1.437401,1.684427,6.810888,2.9433,0.8248017,1.0
1.698969,0.972868,1.414797,1.76606,5.939635,2.402427,0.523301,1.0
1.290136,0.7767143,1.182203,1.452467,6.622123,3.085088,0.6380665,0.2808548
1.563953,0.9473953,1.364244,1.673891,4.628401,2.182712,0.6689003,0.5032285
2.145727,1.346891,1.876738,2.242161,3.715043,1.54682,0.6144727,1.0
2.152325,1.128531,1.599131,1.971233,4.124859,1.80822,0.8799511,1.0
1.510651,1.710836,2.334486,2.824059,4.566683,1.907508,0.8141927,1.0
1.808462,0.987896,1.679695,2.01263,3.386943,1.532666,0.1848643,0.02213552
1.770588,1.833567,2.535051,2.898273,2.672013,1.273636,0.9876099,1.0
1.957352,1.032019,1.558161,1.900404,3.189085,1.34013,0.7735926,1.0
1.970119,1.073818,1.499092,1.828598,4.238337,1.54149,0.8916535,1.0
1.988752,0.8735085,1.302796,1.660516,3.262072,1.394717,0.3149804,0.9874546
4.165792,1.67914,2.478888,2.932981,2.843872,1.159185,0.7636159,1.0
1.600397,0.7945633,1.220566,1.46245,4.96769,2.309718,0.6076549,0.3735571
1.33824,0.5991573,0.9337845,1.124907,4.864371,2.172573,0.9125122,0.3556719
1.935347,0.9535446,1.392517,1.765602,2.966624,1.349355,0.3255408,0.7993045
0.8720245,0.5545979,0.9676876,1.149418,2.318533,1.058613,0.6491188,1.0
1.348333,0.5490227,0.8573685,1.092125,3.845316,1.821323,0.2554947,0.0
2.805607,1.775967,2.364885,2.730398,3.417936,1.405796,0.5040323,1.0
2.664619,1.790108,2.413456,2.785946,5.589114,2.188093,0.7726941,1.0
1.652,0.8005848,1.219448,1.532425,5.611907,2.519195,0.292141,0.5132443
1.786234,1.009506,1.473677,1.844105,4.873012,2.077354,0.3426363,0.9199565
1.550871,0.8095512,1.208008,1.471066,4.002452,1.623007,0.6939766,1.0
4.417919,1.762482,2.412909,2.819033,2.947539,1.349043,0.2204079,0.5477175
1.902349,0.9099865,1.389795,1.708608,4.080417,1.57094,0.4938531,1.0
1.856861,0.8850822,1.293121,1.620184,4.076122,1.777478,0.6770532,1.0
1.881617,0.8732376,1.279577,1.617688,3.308538,1.456508,0.9487376,1.0
1.487528,0.7459812,1.118309,1.390139,6.747639,3.075926,0.6235938,0.3563218
1.863819,0.8791294,1.294487,1.620794,1.743033,0.8344927,0.4903673,0.986352
1.940285,1.019405,1.4709,1.718469,4.509393,2.037646,0.8813639,1.0
2.0313,0.8259392,1.211576,1.509422,2.72624,1.269252,0.7792926,0.6883625
1.847151,0.8559551,1.248283,1.545174,2.532268,1.144154,0.4666164,0.7857529
1.424616,0.7070389,1.051081,1.328402,6.107707,2.836915,0.3893889,0.02306059
2.079473,1.823236,2.423788,2.789701,3.804574,1.753486,0.6475388,1.0
1.937019,1.558565,2.305925,2.821199,2.432685,1.096221,0.6165847,0.930764
2.814833,1.701607,2.280865,2.729799,4.306941,2.074142,0.7950872,1.0
2.304468,1.689501,2.289566,2.713535,4.619945,1.824955,0.6397383,1.0
1.718,0.8692989,1.364194,1.750869,11.90326,4.710001,0.1933722,0.4313548
1.871834,0.8675365,1.278446,1.614411,2.991102,1.343196,0.5046135,1.0
1.971691,1.042807,1.482605,1.829176,4.93182,2.142323,0.7954845,1.0
1.688759,0.8418865,1.322683,1.695031,10.56077,4.345013,0.1761737,0.0814019
1.796661,0.9001608,1.345091,1.726402,7.370468,3.154198,0.5186465,0.7903129
1.812798,0.9320145,1.405594,1.72465,7.155025,3.049259,0.22129,0.442985
1.291224,0.5964699,0.9513645,1.193182,5.448877,2.515712,0.6221509,0.4756503
1.922829,1.581776,2.223711,2.619629,4.307542,1.836917,0.6549101,1.0
1.450388,0.5548553,0.867569,1.002347,11.06593,5.214741,0.779753,0.1252501
1.761362,0.7911644,1.210161,1.47954,3.062036,1.314488,0.2158734,0.8777691
2.277298,1.310904,1.820759,2.222572,4.799132,2.079138,0.7330392,1.0
1.422777,0.6812096,1.03907,1.283693,6.147582,2.975784,0.7018724,0.09364946
3.513529,1.639187,2.507835,3.035122,5.348252,2.247894,0.5829938,0.4759143
1.17038,1.489027,2.299406,2.808916,2.80811,1.310148,0.6336371,0.887716
1.853239,1.023043,1.450872,1.839283,3.552873,1.597301,0.6155659,0.9657964
1.382666,0.7516918,1.173883,1.43292,5.035092,2.096606,0.5253252,1.0
1.072823,0.2514458,0.3741856,0.4699821,7.991469,3.226764,0.2224686,0.122455
1.05525,0.5073948,0.8578472,0.9886684,2.572491,1.206228,0.8357568,0.6996431
1.410997,0.7601051,1.17495,1.471754,3.916383,1.779437,0.6590351,0.8853596
1.682919,1.07943,1.476555,1.668098,1.559135,0.8025128,0.9472889,0.7908912
1.840027,0.9778004,1.378935,1.727446,2.87852,1.292063,0.4584763,0.9701035
1.829222,0.9156075,1.302139,1.609884,3.6759,1.657634,0.6783404,1.0
1.541899,0.8029442,1.177433,1.441147,7.626481,3.560024,0.673387,0.1602922
0.9990311,0.4756756,0.7797546,0.9331131,5.291162,2.513511,0.6430572,0.0
2.603626,1.764782,2.401056,2.72961,3.806913,1.580691,0.7657633,1.0
2.158552,1.377121,1.904026,2.2215,4.636338,2.065025,0.9809345,1.0
1.277269,0.661026,1.033121,1.311779,5.441387,2.527354,0.2505955,0.0
1.963194,1.085409,1.542215,1.898794,6.41787,2.555188,0.6791659,1.0
2.239923,1.035915,1.481083,1.837603,3.029813,1.330539,0.6864591,1.0
1.496349,0.8046532,1.211981,1.534403,4.846165,2.002271,0.7485831,0.7851454
0.1839943,0.2880135,0.6973114,0.6203461,1.853475,0.7869846,0.8774713,1.0
0.7420559,0.4237804,0.7720909,0.860424,3.340831,1.540467,0.6567189,0.09923939
1.300642,0.7960472,1.213327,1.47333,7.858552,2.716819,0.7142427,1.0
2.203405,1.096828,1.575695,1.946548,4.300099,1.880394,0.754023,1.0
1.671576,0.9533234,1.397057,1.641821,4.47001,1.897085,0.8250468,1.0
2.388794,1.799246,2.913265,3.378178,8.751625,2.251056,0.6405591,1.0
2.056778,1.021946,1.449587,1.803471,3.538321,1.463693,0.4381776,1.0
0.9246902,0.8917294,1.652515,2.202475,3.180226,1.306198,0.3681627,1.0
1.140427,1.556143,2.651651,3.082853,5.957743,2.071931,0.4866424,1.0
1.888632,0.9461555,1.327795,1.667969,2.854841,1.288084,0.3058959,1.0
1.587246,0.9005394,1.316189,1.626513,3.530529,1.563852,0.7853457,1.0
1.543382,0.7485104,1.124765,1.432897,6.386104,2.559089,0.6635187,1.0
1.918646,0.8363113,1.225009,1.546356,5.114626,2.081557,0.4492478,1.0
1.390778,0.6272612,1.025588,1.312465,8.510675,3.788405,0.5515332,1.0
1.997242,0.799015,1.159951,1.472428,7.459741,3.127134,0.6099012,0.8228354
1.251694,0.6934376,1.063677,1.360033,2.78728,1.420089,0.5140415,0.4017383
1.936911,0.9044037,1.379387,1.784283,5.761126,2.682877,0.1610171,0.05040133
1.568796,0.7565517,1.143435,1.406659,7.609615,3.626778,0.7053606,0.1675583
3.81851,1.773571,2.473917,2.788443,3.662047,1.546514,0.8959033,1.0
1.436462,0.7263927,1.102076,1.389991,4.917898,2.216553,0.7892613,0.4645575
1.470758,1.505079,2.093424,2.523569,4.265179,2.166126,0.7575133,1.0
1.84292,1.169531,1.663887,2.030396,3.863472,1.739981,0.3140402,0.5469201
1.131083,0.6147728,0.9998951,1.22225,6.09688,2.839385,0.4599436,0.01647946
1.653112,0.9162407,1.318571,1.610142,2.894513,1.30636,0.8226734,1.0
1.890574,1.606972,2.206161,2.563875,3.556387,1.77211,0.7480846,1.0
0.9384155,1.697977,2.507229,3.03566,2.84227,1.525032,0.403037,1.0
1.87406,0.9069309,1.311852,1.629693,6.012399,2.600818,0.6607708,1.0
1.069344,0.4782238,0.8023548,0.9909821,4.508037,2.271505,0.8267828,0.0
2.10783,1.203207,1.648035,1.984251,4.332911,1.833803,0.7470482,1.0
0.09854507,1.554144,2.380636,2.813601,7.755876,2.409153,0.5160571,1.0
1.648043,0.7446671,1.08847,1.359296,3.272451,1.453359,0.5663778,0.9363257
1.846512,0.925312,1.2778,1.550402,5.473393,2.323876,0.4693513,1.0
2.062256,1.232534,1.703894,2.078331,3.77884,1.674047,0.7857972,1.0
1.204969,0.5127773,0.8408394,1.03874,6.344972,3.103717,0.5283281,0.06347612
2.15369,1.319088,1.822756,2.129969,5.440496,2.146456,0.6606901,1.0
1.12398,0.7717896,1.121502,1.413462,4.227204,1.961298,0.8161834,0.1667635
1.612345,0.7867088,1.23748,1.560869,7.379216,3.232684,0.3262326,0.5184373
0.2398205,1.574898,2.553371,3.101786,4.378054,2.295819,0.5152832,0.9598057
1.704239,0.7637348,1.124674,1.408821,5.822309,2.351109,0.7097172,1.0
1.545151,0.7033463,1.108654,1.402483,5.136608,2.354482,0.1784451,0.0
1.824709,0.9147129,1.300293,1.643738,3.204403,1.394422,0.6507316,1.0
1.131607,0.1077709,0.4748516,0.4234867,1.831462,0.8124875,0.4896396,0.7166995
0.3797722,1.808428,2.6626,3.088827,3.03578,1.449706,0.6545402,0.6663199
2.735104,1.940176,2.572588,2.89036,5.177767,2.288636,0.7540335,1.0
1.908064,0.8333015,1.235764,1.56058,9.012366,4.055915,0.7015924,1.0
1.512115,0.3241901,0.5417194,0.5768719,7.882935,3.715119,0.4499702,0.0
1.870157,0.9768448,1.393332,1.776794,3.637752,1.642819,0.9210011,1.0
0.4544048,1.576187,2.492208,3.011608,6.018218,2.017951,0.9236405,0.8624125
1.002939,0.5176868,0.8358479,1.032412,3.741987,1.658714,0.6669904,0.5887995
1.683493,0.949667,1.402172,1.763464,6.954612,3.084716,0.3499787,0.4423475
1.930975,1.006361,1.522366,1.903709,2.956031,1.414344,0.2378635,0.9106197
1.020527,0.3414421,0.5804901,0.6409836,4.844957,2.214275,0.4461675,0.2636553
1.378834,0.7755051,1.156716,1.46281,6.106793,2.743814,0.8620284,0.675294
1.697605,1.521589,2.272387,2.6457,2.782979,1.267668,0.3681943,1.0
1.964684,1.123915,1.56517,1.947058,5.522885,2.351309,0.743777,1.0
2.562021,1.289789,1.835133,2.129585,38.22944,0.7624266,0.1659573,0.0
1.754543,1.762205,2.640642,3.169857,3.673042,1.678705,0.524325,1.0
1.772929,0.8136988,1.247503,1.549361,32.27034,14.1486,0.499999,0.8523819
1.671352,0.7650051,1.128716,1.408646,3.774014,1.718631,0.7882745,0.8679681
1.707371,0.8627872,1.291336,1.612267,6.170039,2.4369,0.8275215,1.0
1.382906,0.7492809,1.16398,1.468754,3.607613,1.731913,0.4428586,0.162121
1.836725,0.8591099,1.237854,1.539938,2.407375,1.126328,0.5608003,0.9299756
2.111992,1.002102,1.452759,1.824017,3.363507,1.464521,0.6140521,1.0
1.47436,0.8475056,1.318022,1.671749,6.59788,3.011151,0.2180307,0.3189009
1.206827,0.4971428,0.8641605,1.054689,3.46769,1.663874,0.7623498,0.375282
1.037073,0.3844604,0.5916538,0.7437687,3.496447,1.57482,0.9480122,0.5409411
1.66643,0.8404293,1.26523,1.598003,6.347748,2.845456,0.4036268,0.80638
1.816439,0.9010544,1.315651,1.650997,5.445951,2.589081,0.2658049,0.07879548
0.7011147,1.784637,2.66226,3.055895,3.651963,1.619948,0.6760902,1.0
1.025473,1.799646,2.578547,3.007967,5.35379,2.122154,0.721936,0.7591316
3.218464,1.984371,2.931797,3.404453,4.743529,1.566113,0.6862833,1.0
1.025023,0.3593884,0.6485615,0.7078934,5.514001,2.793985,0.9509733,0.0
1.192296,0.3999567,0.6320438,0.7826805,16.46338,7.427586,0.3418869,0.1328826
